author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;year_of_construction;living_meters;kitchen_meters;phone;district;street;underground;residential_complex
АБСОЛЮТ Сити;real_estate_agent;https://spb.cian.ru/sale/flat/284687358/;Sankt-Peterburg;sale;flat;2;9;3;65.0;160000;10400000;1977;46.0;6.0;+79692029201;Primorskij;Komendantskij aerodrom;Pionerskaja;
Игорь Аболемов;realtor;https://spb.cian.ru/sale/flat/279381978/;Sankt-Peterburg;sale;flat;2;2;3;77.4;167829;12990000;1949;43.0;13.0;+79111286417;Kirovskij;Promyshlennaja;Narvskaja;
Запстрой недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/271432104/;Sankt-Peterburg;sale;flat;7;9;3;64.5;147286;9500000;1975;42.0;9.0;+79818605030;Primorskij;Komendantskij aerodrom;Pionerskaja;
Суслов недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/283926566/;Sankt-Peterburg;sale;flat;4;17;3;86.4;150462;12999999;2005;57.0;12.0;+79812269380;Primorskij;Bogatyrskij prospekt;Komendantskij prospekt;
ID 12978970;unknown;https://spb.cian.ru/sale/flat/282751158/;Sankt-Peterburg;sale;flat;4;5;3;81.8;165024;13499000;1959;56.0;10.0;+79816893578;Kirovskij;Novostroek;Avtovo;
Игорь Аболемов;realtor;https://spb.cian.ru/sale/flat/284039733/;Sankt-Peterburg;sale;flat;5;13;3;74.1;138326;10250000;1998;43.0;11.0;+79111286417;Primorskij;Afanas'evskaja;Udel'naja;
ХочуКвартиру;real_estate_agent;https://spb.cian.ru/sale/flat/275086390/;Sankt-Peterburg;sale;flat;3;8;3;103.3;288480;29800000;2022;-1;23.0;+79811517502;Admiraltejskij;11-ja Krasnoarmejskaja;Baltijskaja;Bolkonskij
ID 90776416;realtor;https://spb.cian.ru/sale/flat/284025284/;Sankt-Peterburg;sale;flat;4;14;3;77.5;209032;16200000;2022;46.0;14.0;+79111011235;Primorskij;Studencheskaja;Chernaja rechka;Terra
Стоун;developer;https://spb.cian.ru/sale/flat/285151121/;Sankt-Peterburg;sale;flat;6;8;3;115.16;105039;12096300;2022;56.0;-1;+78122134061;Pushkinskij;Moskovskoe shosse;Shushary;Polet
BEYOND. ex-Engel  Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/274234974/;Sankt-Peterburg;sale;flat;7;7;3;138.5;360938;49990000;2018;62.0;20.0;+79112509861;Tsentral'nyj;Litejnyj;Chernyshevskaja;Russkij dom
M-Union;real_estate_agent;https://spb.cian.ru/sale/flat/283392235/;Sankt-Peterburg;sale;flat;3;4;3;87.5;97028;8490000;1957;59.0;9.0;+79117835162;Krasnogvardejskij;Rzhevka;Ladozhskaja;
M-Union;real_estate_agent;https://spb.cian.ru/sale/flat/282345403/;Sankt-Peterburg;sale;flat;2;14;3;72.0;179027;12890000;1977;48.0;8.0;+79117835162;Vasileostrovskij;Korablestroitelej;Primorskaja;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/279213938/;Sankt-Peterburg;sale;flat;7;7;3;199.9;351000;70164900;2017;103.0;39.0;+78126029480;Primorskij;Primorskij prospekt;;Stockholm
ID 288686;unknown;https://spb.cian.ru/sale/flat/279205235/;Sankt-Peterburg;sale;flat;9;9;3;105.3;303893;32000000;2019;78.0;11.0;+79052140478;Vyborgskij;Sampsonievskoe;Vyborgskaja;Fusion
Ливадия;developer;https://spb.cian.ru/sale/flat/273736873/;Sankt-Peterburg;sale;flat;4;6;3;85.46;225000;19228500;2023;-1;-1;+78122136032;Kirovskij;Narvskij;Narvskaja;Klubnyj dom Turgenev
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/282331832/;Sankt-Peterburg;sale;flat;2;6;3;129.6;396000;51321600;2022;53.0;33.0;+78124583532;Moskovskij;Gastello;Moskovskaja;Victory Plaza
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/280381756/;Sankt-Peterburg;sale;flat;5;10;3;78.1;279773;21850349;2023;47.0;14.0;+78124583578;Vyborgskij;Manchesterskaja;Udel'naja;Svetlana Park
Шельф;developer;https://spb.cian.ru/sale/flat/268907773/;Sankt-Peterburg;sale;flat;17;26;3;80.02;144578;11569200;2023;27.0;35.0;+78122132238;Pushkinskij;prospekt Novgorodskij;Shushary;Simple
Sun Development;developer;https://spb.cian.ru/sale/flat/279636196/;Sankt-Peterburg;sale;flat;4;7;3;90.96;288548;26246411;2023;26.0;20.0;+78122134325;Vasileostrovskij;Vasil'evskij;Vasileostrovskaja;Klubnyj dom Monodom Line
Мегалит–Охта Групп;developer;https://spb.cian.ru/sale/flat/259405879/;Sankt-Peterburg;sale;flat;2;25;3;88.44;169029;14949000;2024;44.0;15.0;+78122181028;Primorskij;Komendantskij aerodrom;Pionerskaja;Primorskij kvartal
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/267579649/;Sankt-Peterburg;sale;flat;4;6;3;57.6;184682;10637730;2022;37.0;4.0;+78126029066;Kolpinskij;proezd Pontonnyj;Rybatskoe;Jutteri
Группа Эталон;developer;https://spb.cian.ru/sale/flat/285017956/;Sankt-Peterburg;sale;flat;6;11;3;81.0;274497;22234278;2022;41.0;15.0;+78122181137;Admiraltejskij;Izmajlovskoe;Frunzenskaja;Galaktika Pro
Element Development;developer;https://spb.cian.ru/sale/flat/284543681/;Sankt-Peterburg;sale;flat;9;11;3;82.9;564504;46797399;2025;40.0;-1;+78122181182;Moskovskij;Lomanaja;Moskovskie vorota;Kollektsionnyj Dom 1919
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/279211419/;Sankt-Peterburg;sale;flat;8;12;3;109.2;260074;28400135;2021;54.0;31.0;+78124251908;Moskovskij;Kuznetsovskaja;;Status u Parka Pobedy
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/283555954/;Sankt-Peterburg;sale;flat;5;7;3;62.02;208600;12937372;2023;37.0;10.0;+78123896960;Primorskij;Kolomjagi;Prospekt Prosveschenija;Okla
BEYOND. ex-Engel  Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/274942220/;Sankt-Peterburg;sale;flat;2;7;3;140.0;470714;65900000;2011;36.0;54.0;+79112509861;Petrogradskij;Chkalovskoe;Krestovskij ostrov;Kristally Krestovskogo
BEYOND. ex-Engel  Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/278553091/;Sankt-Peterburg;sale;flat;3;5;3;164.7;497874;82000000;2008;60.0;45.0;+79112509861;Petrogradskij;Chkalovskoe;Krestovskij ostrov;
BEYOND. ex-Engel  Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/280858611/;Sankt-Peterburg;sale;flat;1;4;3;150.0;666600;99990000;2009;57.0;40.0;+79112509861;Petrogradskij;Chkalovskoe;Krestovskij ostrov;
BEYOND. ex-Engel  Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/281598633/;Sankt-Peterburg;sale;flat;7;9;3;162.6;922509;150000000;2017;60.0;38.0;+79112509861;Petrogradskij;Vjazovaja;Krestovskij ostrov;Privilegija
BEYOND. ex-Engel  Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/284608238/;Sankt-Peterburg;sale;flat;3;7;3;197.0;1015228;200000000;2016;56.0;103.0;+79112509861;Petrogradskij;Vjazovaja;Krestovskij ostrov;Privilegija
Строительный трест;developer;https://spb.cian.ru/sale/flat/264427520/;Sankt-Peterburg;sale;flat;4;13;3;117.0;193504;22640000;2021;52.0;28.0;+78122181036;Frunzenskij;Malaja Buharestskaja;Dunajskaja;Novoe Kupchino
Прагма;developer;https://spb.cian.ru/sale/flat/274312954/;Sankt-Peterburg;sale;flat;2;23;3;95.9;150298;14413619;2022;52.0;17.0;+78124244885;Vyborgskij;doroga Ol'ginskaja;Parnas;Pragma city
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/257825427/;Sankt-Peterburg;sale;flat;13;15;3;79.45;223500;17757075;2023;57.0;5.0;+78122134144;Vasileostrovskij;Gavan';Sportivnaja;Morskaja naberezhnaja
Инвестторг;developer;https://spb.cian.ru/sale/flat/251075000/;Sankt-Peterburg;sale;flat;5;10;3;88.3;200000;17660000;2021;45.0;14.0;+78123896728;Frunzenskij;Dnepropetrovskaja;Obvodnyj kanal;Dom u Karetnogo
RBI;developer;https://spb.cian.ru/sale/flat/270279734/;Sankt-Peterburg;sale;flat;23;24;3;73.8;225326;16629088;2023;37.0;15.0;+78122134228;Primorskij;Plesetskaja;Komendantskij prospekt;Ultra City
RBI;developer;https://spb.cian.ru/sale/flat/250578799/;Sankt-Peterburg;sale;flat;4;7;3;134.7;497833;67058193;2022;47.0;33.0;+78122132216;Petrogradskij;Barochnaja;Chkalovskaja;Futurist
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/283099202/;Sankt-Peterburg;sale;flat;16;20;3;157.1;337600;53036960;2021;50.0;51.0;+78122134376;Vyborgskij;Svetlanovskoe;Ploschad' Muzhestva;
ID 12955188;unknown;https://spb.cian.ru/sale/flat/285376937/;Sankt-Peterburg;sale;flat;1;7;3;88.0;102159;8990000;2021;38.0;22.0;+79692002579;Vyborgskij;Shuvalovo-Ozerki;Prospekt Prosveschenija;Novaja Skandinavija
ID 52055087;homeowner;https://spb.cian.ru/sale/flat/285631388/;Sankt-Peterburg;sale;flat;6;9;3;67.5;133333;9000000;1974;48.0;7.0;+79681924327;Vyborgskij;Rudneva;Prospekt Prosveschenija;
Зеленые крыши;real_estate_agent;https://spb.cian.ru/sale/flat/280841397/;Sankt-Peterburg;sale;flat;4;20;3;86.0;126744;10900000;2018;48.0;12.0;+79052117843;Primorskij;Kolomjagi;Komendantskij prospekt;Kamenka
Городской департамент недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/283590250/;Sankt-Peterburg;sale;flat;6;9;3;62.2;159163;9900000;1974;45.0;6.0;+79681931543;Primorskij;Aerodromnaja;Pionerskaja;
QASABO;real_estate_agent;https://spb.cian.ru/sale/flat/283161383/;Sankt-Peterburg;sale;flat;3;8;3;66.7;464017;30950000;2019;39.0;10.0;+79812512475;Tsentral'nyj;Ligovka-Jamskaja;Ploschad' Vosstanija;Dom u Nevskogo
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/280686820/;Sankt-Peterburg;sale;flat;2;4;3;120.5;146058;17600000;1798;78.0;16.0;+79681896099;Tsentral'nyj;Zahar'evskaja;Chernyshevskaja;
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/283365686/;Sankt-Peterburg;sale;flat;7;9;3;60.5;129752;7850000;1974;43.0;6.0;+79681896099;Vyborgskij;Pridorozhnaja alleja;Prospekt Prosveschenija;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/284922052/;Sankt-Peterburg;sale;flat;1;9;3;106.7;378000;40332600;2022;46.0;30.0;+78122136004;Petrogradskij;Petrovskij;Krestovskij ostrov;The One
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/285614540/;Sankt-Peterburg;sale;flat;4;6;3;143.8;318845;45850000;1914;73.0;42.0;+79818904795;Petrogradskij;Aptekarskij ostrov;Petrogradskaja;
Монополист Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/280198640/;Sankt-Peterburg;sale;flat;8;23;3;90.7;162072;14700000;2013;47.0;17.0;+79118141387;Nevskij;Rusanovskaja;Ulitsa Dybenko;Lastochkino gnezdo
Агентство недвижимости Алексея Гусева;real_estate_agent;https://spb.cian.ru/sale/flat/282978905/;Sankt-Peterburg;sale;flat;2;10;3;76.7;237157;18190000;2019;57.0;14.0;+79111278725;Vasileostrovskij;Odoevskogo;Vasileostrovskaja;Admiral Ushakov
ID 91244210;developer;https://spb.cian.ru/sale/flat/281141076/;Sankt-Peterburg;sale;flat;4;8;3;85.6;315000;26964000;2019;-1;-1;+78122132414;Tsentral'nyj;Hersonskaja;Ploschad' Aleksandra Nevskogo;Apart-otel' Yard Residence
Зеленые крыши;real_estate_agent;https://spb.cian.ru/sale/flat/280860830/;Sankt-Peterburg;sale;flat;5;10;3;109.3;365965;40000000;2017;49.0;19.0;+79811607309;Petrogradskij;Zhdanovskaja;Krestovskij ostrov;Leont'evskij mys
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/285267591/;Sankt-Peterburg;sale;flat;1;9;3;88.3;240092;21200211;2021;42.0;25.0;+78124584631;Vyborgskij;Aleksandra Matrosova;Vyborgskaja;Pritjazhenie
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/279213829/;Sankt-Peterburg;sale;flat;1;8;3;120.9;279000;33731100;2019;64.0;17.0;+78126029482;Petrogradskij;Petrovskij;Krestovskij ostrov;Petrovskij kvartal na vode
Барокко;real_estate_agent;https://spb.cian.ru/sale/flat/284971766/;Sankt-Peterburg;sale;flat;2;6;3;90.6;165562;15000000;2021;46.0;22.0;+79692033491;Pushkinskij;Antsiferovskaja;Kupchino;Aleksandrovskij
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/283703840/;Sankt-Peterburg;sale;flat;3;3;3;55.8;115591;6450000;1973;41.0;6.0;+79681896099;Pushkinskij;Pionerskaja;Kupchino;
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/285614550/;Sankt-Peterburg;sale;flat;5;6;3;76.6;525300;40237980;2018;-1;15.0;+79819213291;Petrogradskij;Petrovskij;;"Elitnyj kompleks ""ROYAL PARK"""
Торговый Дом Невский;real_estate_agent;https://spb.cian.ru/sale/flat/279420176/;Sankt-Peterburg;sale;flat;4;9;3;110.0;295454;32500000;2011;50.0;15.0;+79819024067;Vasileostrovskij;Gavan';Vasileostrovskaja;
СЕВЕР;real_estate_agent;https://spb.cian.ru/sale/flat/284229592/;Sankt-Peterburg;sale;flat;4;6;3;70.6;564447;39850000;2006;28.0;19.0;+79819690944;Tsentral'nyj;Vosstanija;Chernyshevskaja;
BEYOND. ex-Engel  Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/277543947/;Sankt-Peterburg;sale;flat;4;10;3;159.1;370835;59000000;2017;59.0;55.0;+79112509861;Petrogradskij;Zhdanovskaja;Krestovskij ostrov;Leont'evskij mys
Андрей Матюшенко;realtor;https://spb.cian.ru/sale/flat/271873366/;Sankt-Peterburg;sale;flat;4;4;3;93.8;202025;18950000;1917;62.0;20.0;+79692029088;Admiraltejskij;Semenovskij;Pushkinskaja;
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/283682005/;Sankt-Peterburg;sale;flat;6;7;3;120.0;325000;39000000;1913;46.0;40.0;+79818904795;Tsentral'nyj;Telezhnaja;Ploschad' Vosstanija;
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/271146885/;Sankt-Peterburg;sale;flat;6;9;3;67.35;382746;25777953;2023;28.0;19.0;+78123892921;Petrogradskij;Lodejnopol'skaja;Chkalovskaja;Avtorskij dom Tesoro by Akvilon
М16;real_estate_agent;https://spb.cian.ru/sale/flat/277001894/;Sankt-Peterburg;sale;flat;2;10;3;107.99;298638;32250000;2022;61.0;18.0;+79052317742;Petrogradskij;Petrovskij;Krestovskij ostrov;The One
QASABO;real_estate_agent;https://spb.cian.ru/sale/flat/283060086/;Sankt-Peterburg;sale;flat;7;9;3;102.3;356793;36500000;2009;75.0;9.0;+79812512475;Petrogradskij;Zhdanovskaja;Chkalovskaja;Ideal'nyj mir
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/273007530/;Sankt-Peterburg;sale;flat;5;6;3;120.0;625000;75000000;1977;82.0;9.0;+79111703716;Tsentral'nyj;Dvortsovyj;Admiraltejskaja;
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/273009415/;Sankt-Peterburg;sale;flat;6;6;3;380.0;631578;240000000;2001;184.0;61.0;+79111703716;Tsentral'nyj;Ital'janskaja;Gostinyj dvor;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/277384731/;Sankt-Peterburg;sale;flat;4;5;3;109.4;338208;37000000;2002;49.0;33.0;+79681890629;Petrogradskij;L'va Tolstogo;Petrogradskaja;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/282609035/;Sankt-Peterburg;sale;flat;2;5;3;98.0;228571;22400000;1901;48.0;25.0;+79681890629;Tsentral'nyj;Kavalergardskaja;Chernyshevskaja;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/278775442/;Sankt-Peterburg;sale;flat;6;9;3;112.0;391964;43900000;2005;52.0;22.0;+79681890629;Tsentral'nyj;Shpalernaja;Chernyshevskaja;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/279711333/;Sankt-Peterburg;sale;flat;2;5;3;132.9;315650;41950000;1899;63.0;27.0;+79681890629;Vasileostrovskij;Vasil'evskij;Sportivnaja;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/284851391/;Sankt-Peterburg;sale;flat;7;9;3;150.0;813333;122000000;2006;60.0;42.0;+79681890629;Petrogradskij;Rjuhina;Krestovskij ostrov;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/274339134/;Sankt-Peterburg;sale;flat;2;6;3;126.0;333000;41958000;1911;50.0;48.0;+79681890629;Tsentral'nyj;Rubinshtejna;Dostoevskaja;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/285570017/;Sankt-Peterburg;sale;flat;7;10;3;99.3;400805;39800000;2021;55.0;15.0;+79681890629;Nevskij;Nevskaja zastava;Elizarovskaja;Etalon na Neve
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/282725614/;Sankt-Peterburg;sale;flat;2;8;3;91.0;549450;50000000;2011;42.0;22.0;+79681890629;Tsentral'nyj;Paradnaja;Chernyshevskaja;Paradnyj kvartal
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/284192220/;Sankt-Peterburg;sale;flat;4;6;3;147.0;589795;86700000;2008;92.0;16.0;+79681890629;Petrogradskij;Chkalovskoe;Krestovskij ostrov;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/284881503/;Sankt-Peterburg;sale;flat;3;5;3;85.0;376470;32000000;1877;50.0;8.0;+79681890629;Tsentral'nyj;Pushkinskaja;Majakovskaja;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/284990899/;Sankt-Peterburg;sale;flat;5;6;3;157.81;183765;29000000;1889;67.0;55.0;+79681890629;Tsentral'nyj;Marata;Vladimirskaja;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/284240680/;Sankt-Peterburg;sale;flat;3;8;3;154.0;435064;67000000;2017;65.0;42.0;+79681890629;Tsentral'nyj;Smol'ninskoe;Chernyshevskaja;Smol'nyj prospekt
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/283324932/;Sankt-Peterburg;sale;flat;6;9;3;98.0;458163;44900000;2006;58.0;13.0;+79681890629;Tsentral'nyj;Shpalernaja;Chernyshevskaja;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/282776888/;Sankt-Peterburg;sale;flat;3;8;3;87.7;611174;53600000;2013;64.0;15.0;+79681890629;Tsentral'nyj;Paradnaja;Chernyshevskaja;Paradnyj kvartal
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/273009417/;Sankt-Peterburg;sale;flat;2;7;3;107.2;746268;80000000;2006;63.0;25.0;+79675376503;Tsentral'nyj;Bol'shaja Morskaja;Admiraltejskaja;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/274260418/;Sankt-Peterburg;sale;flat;3;5;3;135.5;332103;45000000;-1;89.0;31.0;+79681890629;Tsentral'nyj;Tavricheskaja;Chernyshevskaja;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/278659691/;Sankt-Peterburg;sale;flat;2;6;3;98.2;457230;44900000;2012;57.0;11.0;+79681890629;Tsentral'nyj;Stremjannaja;Majakovskaja;Dvortsovaja sloboda
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/266866181/;Sankt-Peterburg;sale;flat;1;7;3;167.0;1071257;178900000;2012;106.0;20.0;+79111703716;Petrogradskij;Deputatskaja;Krestovskij ostrov;Venetsija
Вам к нам;real_estate_agent;https://spb.cian.ru/sale/flat/278219734/;Sankt-Peterburg;sale;flat;4;10;3;63.7;265306;16900000;2020;22.0;35.0;+79117393091;Tsentral'nyj;Sotsialisticheskaja;Ligovskij prospekt;YE’S Marata
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/279521777/;Sankt-Peterburg;sale;flat;2;5;3;110.0;321727;35390000;2013;63.0;16.0;+79681890629;Petrogradskij;Bol'shaja Zelenina;Chkalovskaja;Dom s mansardoj
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/285641942/;Sankt-Peterburg;sale;flat;6;7;3;187.4;368196;69000000;2016;65.0;61.0;+79681890629;Kurortnyj;Primorskoe shosse;Begovaja;Crystal
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/279188843/;Sankt-Peterburg;sale;flat;4;6;3;126.8;591403;74990000;2008;44.0;40.0;+79681890629;Petrogradskij;Chkalovskoe;Krestovskij ostrov;
Анна Кондрашова;realtor;https://spb.cian.ru/sale/flat/277088152/;Sankt-Peterburg;sale;flat;3;4;3;120.0;308333;37000000;1890;90.0;20.0;+79112996862;Tsentral'nyj;Vladimirskij;Dostoevskaja;
DealEstate;real_estate_agent;https://spb.cian.ru/sale/flat/235994203/;Sankt-Peterburg;sale;flat;3;4;3;100.0;750000;75000000;1916;-1;-1;+79118414173;Tsentral'nyj;Bol'shaja Morskaja;Admiraltejskaja;
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/285614573/;Sankt-Peterburg;sale;flat;6;8;3;163.5;1070336;175000000;2018;95.0;63.0;+79111088317;Petrogradskij;Sportivnaja;Krestovskij ostrov;Krestovskij de luxe
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/284458411/;Sankt-Peterburg;sale;flat;2;5;3;102.0;250000;25500000;1904;54.0;23.0;+79681890629;Admiraltejskij;Podol'skaja;Tehnologicheskij institut;
Запстрой недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/277464953/;Sankt-Peterburg;sale;flat;4;8;3;83.0;421686;35000000;2022;26.0;32.0;+79052076413;Admiraltejskij;Izmajlovskoe;Frunzenskaja;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/280536397/;Sankt-Peterburg;sale;flat;5;5;3;160.7;308027;49500000;1845;51.0;30.0;+79681890629;Tsentral'nyj;Majakovskogo;Majakovskaja;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/282404935/;Sankt-Peterburg;sale;flat;3;10;3;87.5;337142;29500000;2021;46.0;22.0;+79681890629;Vyborgskij;Aleksandra Matrosova;Lesnaja;Pritjazhenie
