author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;year_of_construction;living_meters;kitchen_meters;phone;district;street;underground;residential_complex
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/284784873/;Sankt-Peterburg;sale;flat;9;28;1;41.3;145278;6000000;2017;10.0;14.0;+79817205663;Vyborgskij;Valerija Gavrilina;Parnas;Severnaja dolina
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/284388327/;Sankt-Peterburg;sale;flat;19;24;1;31.74;157529;5000000;2023;15.0;9.0;+79817205663;Nevskij;Rusanovskaja;Rybatskoe;Akvilon SKY
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/284533052/;Sankt-Peterburg;sale;flat;2;25;1;41.1;177615;7300000;2009;17.0;11.0;+79817205663;Primorskij;Optikov;Begovaja;
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/282975121/;Sankt-Peterburg;sale;flat;1;3;1;48.9;178936;8750000;2022;15.0;20.0;+79817205663;Petrodvortsovyj;Krasnosel'skoe shosse;Prospekt Veteranov;Veren Village Strel'na
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/284388322/;Sankt-Peterburg;sale;flat;4;14;1;38.43;244600;9400000;-1;16.0;12.0;+79817205663;Primorskij;Beloostrovskaja;Lesnaja;TsDS Chernaja rechka
BE HOME;real_estate_agent;https://spb.cian.ru/sale/flat/283261698/;Sankt-Peterburg;sale;flat;2;17;1;41.6;237980;9900000;2006;18.0;12.0;+79681933625;Vasileostrovskij;Ostrov Dekabristov;Primorskaja;
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/284412313/;Sankt-Peterburg;sale;flat;10;12;1;35.9;179665;6449999;2018;17.0;9.0;+79817205663;Krasnosel'skij;Sosnovaja poljana;Prospekt Veteranov;
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/285618923/;Sankt-Peterburg;sale;flat;21;23;1;31.0;174193;5400000;2020;17.0;7.0;+79817205663;Krasnogvardejskij;Poljustrovo;Akademicheskaja;Tsvetnoj Gorod
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/285464449/;Sankt-Peterburg;sale;flat;16;16;1;42.1;136579;5750000;2009;17.0;10.0;+79817205663;Krasnosel'skij;Gorelovo;Prospekt Veteranov;Dudergofskaja linija 3
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/285507532/;Sankt-Peterburg;sale;flat;20;25;1;37.4;166550;6229000;2019;15.0;12.0;+79817205663;Pushkinskij;Visherskaja;Kupchino;Shushary
ID 13778959;unknown;https://spb.cian.ru/sale/flat/274716462/;Sankt-Peterburg;sale;flat;4;5;1;34.0;194117;6600000;1964;17.0;9.0;+79111211066;Pushkinskij;Pavlovskoe shosse;Moskovskaja;
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/284388320/;Sankt-Peterburg;sale;flat;23;25;1;36.3;140495;5100000;-1;11.0;17.0;+79817205663;Krasnogvardejskij;Poljustrovo;Grazhdanskij prospekt;Tsvetnoj Gorod
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/282975141/;Sankt-Peterburg;sale;flat;15;24;1;40.58;142927;5800000;2023;10.0;19.0;+79817205663;Nevskij;prospekt Bol'shevikov;Ulitsa Dybenko;Invest-otel' Pro.Molodost'
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/284014055/;Sankt-Peterburg;sale;flat;9;9;1;34.5;171014;5900000;1978;19.0;6.0;+79817205663;Vyborgskij;Simonova;Prospekt Prosveschenija;
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/285289475/;Sankt-Peterburg;sale;flat;14;26;1;31.6;189873;6000000;2017;12.0;10.0;+79817205663;Vyborgskij;Nikolaja Rubtsova;Parnas;Severnaja dolina
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/282975034/;Sankt-Peterburg;sale;flat;8;9;1;35.1;182336;6400000;1972;17.0;8.0;+79817205663;Kalininskij;Rustaveli;Grazhdanskij prospekt;
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/285159142/;Sankt-Peterburg;sale;flat;5;13;1;34.6;187861;6500000;2019;17.0;10.0;+79817205663;Krasnosel'skij;Letchika Liholetova;Prospekt Veteranov;Solnechnyj gorod
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/282975181/;Sankt-Peterburg;sale;flat;5;9;1;34.5;191304;6600000;2020;13.0;10.0;+79817205663;Primorskij;Kolomjagi;Parnas;Orlovskij park
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/284388307/;Sankt-Peterburg;sale;flat;10;14;1;37.15;182772;6790000;2022;17.0;10.0;+79817205663;Primorskij;Kolomjagi;Komendantskij prospekt;Chistoe nebo
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/282975025/;Sankt-Peterburg;sale;flat;17;20;1;34.0;220588;7500000;2018;15.0;10.0;+79817205663;Vasileostrovskij;Morskoj;Primorskaja;"Svetlyj mir ""Ja-romantik"""
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/282975138/;Sankt-Peterburg;sale;flat;16;16;1;37.9;217414;8240000;2005;18.0;10.0;+79817205663;Moskovskij;Zvezdnoe;Moskovskaja;
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/282975139/;Sankt-Peterburg;sale;flat;1;4;1;36.6;226775;8300000;2018;14.0;14.0;+79817205663;Primorskij;Novaja;Begovaja;Kvartal Lahta Park
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/282975031/;Sankt-Peterburg;sale;flat;14;25;1;36.5;230958;8430000;2022;12.0;15.0;+79817205663;Primorskij;Kolomjagi;Prospekt Prosveschenija;Zapovednyj park
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/282975099/;Sankt-Peterburg;sale;flat;3;24;1;40.0;215000;8600000;2013;18.0;11.0;+79817205663;Moskovskij;Zvezdnoe;Zvezdnaja;Letnij
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/283394097/;Sankt-Peterburg;sale;flat;2;20;1;36.1;240997;8700000;2021;12.0;14.0;+79817205663;Nevskij;Nevskaja zastava;Elizarovskaja;TsDS Elizarovskij
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/282974940/;Sankt-Peterburg;sale;flat;7;18;1;37.8;230158;8700000;2019;11.0;17.0;+79817205663;Moskovskij;Pulkovskij meridian;Moskovskaja;Moskva
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/283039079/;Sankt-Peterburg;sale;flat;8;17;1;34.46;275652;9499000;2021;14.0;8.0;+79817205663;Vasileostrovskij;Cheljuskina;Primorskaja;Golden City
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/284246260/;Sankt-Peterburg;sale;flat;13;17;1;41.9;236276;9900000;2014;20.0;11.0;+79817205663;Kurortnyj;Primorskoe shosse;Begovaja;
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/282975085/;Sankt-Peterburg;sale;flat;4;8;1;42.4;244103;10350000;2022;11.0;16.0;+79817205663;Kirovskij;Dvinskaja;Baltijskaja;Printsip
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/283322837/;Sankt-Peterburg;sale;flat;2;9;1;39.0;320512;12500000;2014;18.0;10.0;+79817205663;Tsentral'nyj;Kremenchugskaja;Ploschad' Vosstanija;Tsarskaja stolitsa
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/283192406/;Sankt-Peterburg;sale;flat;18;20;1;50.9;275049;14000000;2021;21.0;14.0;+79817205663;Moskovskij;Malaja Mitrofan'evskaja;Moskovskie vorota;Galaktika. Premium
THE KEYS;real_estate_agent;https://spb.cian.ru/sale/flat/283851086/;Sankt-Peterburg;sale;flat;5;16;1;36.84;189739;6990000;2021;11.0;17.0;+79117906369;Moskovskij;Zvezdnoe;;TsDS Moskovskij
ID 90776416;realtor;https://spb.cian.ru/sale/flat/284043196/;Sankt-Peterburg;sale;flat;4;11;1;52.3;242829;12700000;2021;15.0;19.0;+79111011235;Vyborgskij;Aleksandra Matrosova;Lesnaja;Pritjazhenie
Елена Попова;realtor;https://spb.cian.ru/sale/flat/285365056/;Sankt-Peterburg;sale;flat;10;16;1;40.7;342751;13950000;2022;14.0;14.0;+79818418570;Primorskij;Chernaja rechka;Chernaja rechka;TsDS Chernaja rechka
М16;real_estate_agent;https://spb.cian.ru/sale/flat/281144914/;Sankt-Peterburg;sale;flat;11;25;1;50.0;260000;13000000;2005;20.0;15.0;+79681902916;Primorskij;Dibunovskaja;Staraja Derevnja;
House Estate;real_estate_agent;https://spb.cian.ru/sale/flat/285245487/;Sankt-Peterburg;sale;flat;9;25;1;43.0;267209;11490000;2011;18.0;14.0;+79681895975;Moskovskij;Tipanova;Moskovskaja;
ID 48712443;realtor;https://spb.cian.ru/sale/flat/278596958/;Sankt-Peterburg;sale;flat;11;24;1;41.2;194174;8000000;2017;16.0;12.0;+79111948969;Primorskij;Kolomjagi;Komendantskij prospekt;Chistoe nebo
КВС;real_estate_agent;https://spb.cian.ru/sale/flat/282959110/;Sankt-Peterburg;sale;flat;7;8;1;35.0;185714;6500000;2020;11.0;13.0;+79812269041;Kurortnyj;Sadovaja;Prospekt Prosveschenija;Zhivi! V Kurortnom
House Estate;real_estate_agent;https://spb.cian.ru/sale/flat/277269506/;Sankt-Peterburg;sale;flat;5;11;1;41.7;232374;9690000;2021;13.0;13.0;+79812324391;Moskovskij;Moskovskaja zastava;Moskovskie vorota;Apart-kompleks M97
NEDmax;real_estate_agent;https://spb.cian.ru/sale/flat/284416052/;Sankt-Peterburg;sale;flat;4;9;1;45.0;340000;15300000;2013;20.0;12.0;+79052139975;Tsentral'nyj;Ligovka-Jamskaja;Ploschad' Vosstanija;Tsarskaja stolitsa
Рикэл;developer;https://spb.cian.ru/sale/flat/283552273/;Sankt-Peterburg;sale;flat;5;25;1;48.0;189727;9106900;2020;19.0;13.0;+78122181102;Kalininskij;Prometej;Grazhdanskij prospekt;Evrika
Прагма;developer;https://spb.cian.ru/sale/flat/274314443/;Sankt-Peterburg;sale;flat;15;23;1;39.3;184798;7262589;2022;15.0;12.0;+78124244885;Vyborgskij;doroga Ol'ginskaja;Parnas;Pragma city
ФСК;representative_developer;https://spb.cian.ru/sale/flat/272817382/;Sankt-Peterburg;sale;flat;1;6;1;54.0;184574;9967047;2021;22.0;16.0;+78122181171;Vyborgskij;Shuvalovo-Ozerki;Prospekt Prosveschenija;Novaja Skandinavija
Отделстрой;developer;https://spb.cian.ru/sale/flat/265730336/;Sankt-Peterburg;sale;flat;1;12;1;35.89;264084;9478000;2023;16.0;10.0;+78122134142;Vyborgskij;Sampsonievskoe;Lesnaja;Novyj Lessner
ID 100721296;unknown;https://spb.cian.ru/sale/flat/284685842/;Sankt-Peterburg;sale;flat;10;26;1;37.77;150913;5700000;2023;10.0;16.0;+79811880314;Pushkinskij;prospekt Novgorodskij;Zvezdnaja;Simple
Шельф;developer;https://spb.cian.ru/sale/flat/268906849/;Sankt-Peterburg;sale;flat;21;26;1;32.88;175517;5771000;2023;10.0;11.0;+78122132238;Pushkinskij;prospekt Novgorodskij;Kupchino;Simple
Шельф;developer;https://spb.cian.ru/sale/flat/268906453/;Sankt-Peterburg;sale;flat;7;26;1;37.66;164687;6202120;2023;11.0;13.0;+78122132238;Pushkinskij;prospekt Novgorodskij;Kupchino;Simple
Трест 36;developer;https://spb.cian.ru/sale/flat/277766141/;Sankt-Peterburg;sale;flat;6;8;1;30.56;295500;9030480;2023;-1;-1;+78122134119;Nevskij;Sedova;Lomonosovskaja;Belevsky Club
Трест 36;developer;https://spb.cian.ru/sale/flat/284406011/;Sankt-Peterburg;sale;flat;3;7;1;29.39;277987;8170042;2023;-1;-1;+78122134119;Nevskij;Sedova;Lomonosovskaja;Belevsky Club
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/284819440/;Sankt-Peterburg;sale;flat;1;10;1;32.8;289637;9500126;2022;12.0;11.0;+78124583578;Vyborgskij;Manchesterskaja;Udel'naja;Svetlana Park
Лидер Групп;developer;https://spb.cian.ru/sale/flat/278176282/;Sankt-Peterburg;sale;flat;9;12;1;33.55;180000;6039000;2024;15.0;9.0;+78122181146;Pushkinskij;prospekt Starorusskij;Shushary;AEROCITY 2
Шельф;developer;https://spb.cian.ru/sale/flat/268906607/;Sankt-Peterburg;sale;flat;13;26;1;32.88;175517;5771000;2023;10.0;11.0;+78122132238;Pushkinskij;prospekt Novgorodskij;Shushary;Simple
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/279642905/;Sankt-Peterburg;sale;flat;7;7;1;32.0;295317;9450144;2018;15.0;9.0;+78124580675;Moskovskij;Pulkovskij meridian;Moskovskaja;Moskva
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/284380569/;Sankt-Peterburg;sale;flat;3;12;1;36.4;233000;8481200;2025;11.0;17.0;+78122134148;Krasnogvardejskij;Partizanskaja;Novocherkasskaja;LSR. Bol'shaja Ohta
ЦДС;developer;https://spb.cian.ru/sale/flat/275421968/;Sankt-Peterburg;sale;flat;1;16;1;36.4;157963;5749875;2022;14.0;11.0;+78122181015;Vyborgskij;doroga Mihajlovskaja;Ozerki;Parkolovo
NEXT;real_estate_agent;https://spb.cian.ru/sale/flat/285233256/;Sankt-Peterburg;sale;flat;8;9;1;41.2;206310;8500000;2011;21.0;9.0;+79692001319;Primorskij;Komendantskij aerodrom;Pionerskaja;
ЦДС;developer;https://spb.cian.ru/sale/flat/275418258/;Sankt-Peterburg;sale;flat;22;24;1;29.7;202911;6026471;2023;13.0;8.0;+78122134290;Nevskij;Rusanovskaja;Obuhovo;TsDS Prinevskij
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/274962016/;Sankt-Peterburg;sale;flat;5;12;1;34.2;217499;7438500;2022;17.0;8.0;+78122134050;Primorskij;Kolomjagi;Ozerki;Zapovednyj park
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/251743353/;Sankt-Peterburg;sale;flat;6;15;1;31.56;243800;7694328;2024;11.0;12.0;+78122134144;Vasileostrovskij;Gavan';Gornyj institut;Morskaja Naberezhnaja ZhK
ЦДС;developer;https://spb.cian.ru/sale/flat/285512213/;Sankt-Peterburg;sale;flat;1;14;1;37.4;269294;10071626;2022;14.0;13.0;+78122134205;Primorskij;Chernaja rechka;Chernaja rechka;TsDS Chernaja rechka
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/273227091/;Sankt-Peterburg;sale;flat;12;12;1;42.1;249100;10487110;2021;34.0;-1;+78122134022;Moskovskij;Zvezdnoe;Zvezdnaja;NEOPARK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/270925062/;Sankt-Peterburg;sale;flat;18;18;1;39.4;272900;10752260;2023;15.0;16.0;+78122134083;Nevskij;Nevskij;Ulitsa Dybenko;Tsivilizatsija na Neve
ЦДС;developer;https://spb.cian.ru/sale/flat/275417309/;Sankt-Peterburg;sale;flat;21;24;1;36.19;149418;5407458;2023;13.0;9.0;+78122134290;Nevskij;Rusanovskaja;Obuhovo;TsDS Prinevskij
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/273377332/;Sankt-Peterburg;sale;flat;9;12;1;34.8;242200;8428560;2021;25.0;-1;+78122134022;Moskovskij;Zvezdnoe;Zvezdnaja;NEOPARK
Prestige;real_estate_agent;https://spb.cian.ru/sale/flat/284491562/;Sankt-Peterburg;sale;flat;3;10;1;41.3;426150;17600000;2022;18.0;11.0;+79681897053;Petrogradskij;Petrovskij;Chkalovskaja;The One
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/267579519/;Sankt-Peterburg;sale;flat;2;6;1;30.11;219998;6624160;2022;13.0;6.0;+78126029066;Kolpinskij;proezd Pontonnyj;Rybatskoe;Jutteri
BEYOND. ex-Engel  Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/274997239/;Sankt-Peterburg;sale;flat;1;9;1;44.1;442176;19500000;2016;20.0;12.0;+79112509861;Admiraltejskij;Galernaja;Vasileostrovskaja;Gollandija
BEYOND. ex-Engel  Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/284791710/;Sankt-Peterburg;sale;flat;7;8;1;56.1;623885;35000000;2012;31.0;7.0;+79112509861;Petrogradskij;Chkalovskoe;Petrogradskaja;
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/284686046/;Sankt-Peterburg;sale;flat;9;20;1;62.1;344700;21405870;2021;14.0;24.0;+78122134376;Vyborgskij;Svetlanovskoe;Ploschad' Muzhestva;
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/284686045/;Sankt-Peterburg;sale;flat;8;20;1;66.6;335600;22350960;2021;15.0;29.0;+78122134376;Vyborgskij;Svetlanovskoe;Ploschad' Muzhestva;
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/283098084/;Sankt-Peterburg;sale;flat;4;10;1;39.51;351751;13897700;2025;12.0;17.0;+78123894314;Primorskij;Starobel'skaja;Chernaja rechka;
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/283098248/;Sankt-Peterburg;sale;flat;9;10;1;37.12;378001;14031400;2025;10.0;18.0;+78123894314;Primorskij;Starobel'skaja;Chernaja rechka;
RBI;developer;https://spb.cian.ru/sale/flat/270460069/;Sankt-Peterburg;sale;flat;14;20;1;32.3;310000;10013000;2022;14.0;9.0;+78122134228;Primorskij;Kolomjagi;Komendantskij prospekt;Ultra City
RBI;developer;https://spb.cian.ru/sale/flat/270460082/;Sankt-Peterburg;sale;flat;19;20;1;32.2;310000;9982000;2022;14.0;9.0;+78122134228;Primorskij;Kolomjagi;Komendantskij prospekt;Ultra City
ПИК;developer;https://spb.cian.ru/sale/flat/270501950/;Sankt-Peterburg;sale;flat;2;7;1;42.3;306450;12962835;2025;25.0;8.0;+78122134151;Admiraltejskij;Izmajlovskoe;Baltijskaja;Lermontovskij 54 ZhK
Зеленые крыши;real_estate_agent;https://spb.cian.ru/sale/flat/281610613/;Sankt-Peterburg;sale;flat;1;12;1;32.2;152173;4900000;1976;17.0;7.0;+79811607309;Kalininskij;Akademika Konstantinova;Akademicheskaja;
Зеленые крыши;real_estate_agent;https://spb.cian.ru/sale/flat/282500992/;Sankt-Peterburg;sale;flat;15;25;1;37.7;149867;5650000;2021;14.0;12.0;+79819778319;Vyborgskij;Zarechnaja;Parnas;Severnaja dolina
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/282187466/;Sankt-Peterburg;sale;flat;4;9;1;32.0;139062;4450000;1982;18.0;6.0;+79681896099;Krasnosel'skij;Juzhno-Primorskij;Leninskij prospekt;
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/282775345/;Sankt-Peterburg;sale;flat;6;9;1;33.0;193939;6400000;1971;18.0;9.0;+79681896099;Moskovskij;Gagarinskoe;Zvezdnaja;
Андрей Сурмай;realtor;https://spb.cian.ru/sale/flat/281853590/;Sankt-Peterburg;sale;flat;19;27;1;38.0;157631;5990000;2022;-1;-1;+79052080712;Vyborgskij;Parnas;Parnas;Severnaja dolina
Зеленые крыши;real_estate_agent;https://spb.cian.ru/sale/flat/283855214/;Sankt-Peterburg;sale;flat;26;27;1;31.8;194968;6200000;2019;14.0;11.0;+79095854850;Nevskij;Slavjanskaja;Rybatskoe;Zhivi! v Rybatskom
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/284754377/;Sankt-Peterburg;sale;flat;2;9;1;29.2;212328;6200000;1975;15.0;6.0;+79681896099;Nevskij;Kollontaj;Prospekt Bol'shevikov;
ХочуКвартиру;real_estate_agent;https://spb.cian.ru/sale/flat/274572908/;Sankt-Peterburg;sale;flat;19;20;1;33.8;233727;7900000;2022;13.0;10.0;+79811517502;Primorskij;Kolomjagi;Ozerki;Ultra City
Галина Прокопьева;realtor;https://spb.cian.ru/sale/flat/281203179/;Sankt-Peterburg;sale;flat;17;25;1;49.5;171717;8500000;2011;18.0;12.0;+79681894325;Primorskij;Kolomjagi;Komendantskij prospekt;Jubilejnyj kvartal
ХочуКвартиру;real_estate_agent;https://spb.cian.ru/sale/flat/270486628/;Sankt-Peterburg;sale;flat;11;20;1;33.8;236656;7999000;2022;13.0;10.0;+79811517502;Primorskij;Kolomjagi;Komendantskij prospekt;Ultra City
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/284605268/;Sankt-Peterburg;sale;flat;4;25;1;38.4;187500;7200000;2019;16.0;11.0;+79681896099;Pushkinskij;Valdajskaja;;Shushary
Вам к нам;real_estate_agent;https://spb.cian.ru/sale/flat/285685547/;Sankt-Peterburg;sale;flat;22;24;1;37.3;217158;8100000;2019;16.0;9.0;+79811791871;Nevskij;Arhivnaja;Ulitsa Dybenko;Tsivilizatsija
Илья Колос;realtor;https://spb.cian.ru/sale/flat/284126096/;Sankt-Peterburg;sale;flat;11;12;1;38.3;172323;6600000;1982;19.0;10.0;+79681904272;Krasnogvardejskij;Lenskaja;Prospekt Bol'shevikov;
Инженер;real_estate_agent;https://spb.cian.ru/sale/flat/278954313/;Sankt-Peterburg;sale;flat;12;14;1;33.0;178787;5900000;2021;17.0;7.0;+79812269250;Primorskij;Kolomjagi;Parnas;
MARINOVA estate;real_estate_agent;https://spb.cian.ru/sale/flat/278620944/;Sankt-Peterburg;sale;flat;6;6;1;31.0;509354;15790000;1756;18.0;5.0;+79811095350;Admiraltejskij;Sennoj;Sadovaja;
Макспол Парк Культуры;real_estate_agent;https://spb.cian.ru/sale/flat/283117595/;Sankt-Peterburg;sale;flat;16;25;1;30.5;226229;6900000;2021;14.0;10.0;+79052252669;Primorskij;Kolomjagi;Komendantskij prospekt;Chistoe nebo
